state_abbr,county_clean,MonthlyCharge,Tenure,Churn_Flag,InternetService
WA,SPOKANE,252.637807,13.86188691,1,Fiber Optic
NE,GAGE,142.452604,10.77929667,1,DSL
AZ,MARICOPA,94.972827,16.88097916,0,DSL
OH,WOOD,210.105118,16.92163398,1,DSL
PA,SUSQUEHANNA,92.455141,11.91663193,0,DSL
NV,LYON,194.969934,2.81822785,1,Fiber Optic
TX,LAMAR,129.977753,5.100566529,0,DSL
IA,STORY,242.628057,4.806882153,1,Fiber Optic
PA,BLAIR,197.48762,5.658327457,1,Fiber Optic
IL,WASHINGTON,242.610632,2.649525158,1,DSL
NC,NORTHAMPTON,139.934918,18.76976086,0,DSL
FL,SUMTER,112.455141,13.04542381,0,Fiber Optic
AR,CONWAY,182.490006,1.534192133,1,
OH,WOOD,149.988989,9.039309605,0,
NV,WASHOE,107.495766,10.15330548,0,DSL
TN,GILES,92.455141,8.792119046,0,DSL
OH,GUERNSEY,225.145743,1.542556879,1,DSL
PR,PONCE,232.62403,13.65776694,1,DSL
AK,NOME,207.638588,5.165404738,1,
WV,FAYETTE,175.133074,13.17859958,1,
IN,LAPORTE,242.628057,1.557206083,1,Fiber Optic
TX,REFUGIO,184.964681,7.226076469,0,Fiber Optic
NY,ORLEANS,182.443347,20.91720893,0,DSL
AK,NORTH SLOPE,117.485813,7.228526307,1,
OH,HENRY,139.99789,20.43854626,0,
VA,NEWPORT NEWS,149.937833,2.915827364,1,DSL
KY,MUHLENBERG,157.469817,9.709171662,0,Fiber Optic
WI,JUNEAU,152.510442,1.939549257,0,DSL
WI,WAUKESHA,139.99789,1.502124145,1,
GA,BARROW,139.951231,1.906368477,1,DSL
MO,RANDOLPH,117.439154,15.60605339,1,DSL
IL,MCHENRY,235.137219,2.084396413,1,DSL
NC,GUILFORD,149.977753,1.781895205,0,Fiber Optic
GA,BULLOCH,149.991327,2.050742411,1,
NH,GRAFTON,149.97755,2.447649309,0,
PA,LYCOMING,172.456745,10.81997919,0,DSL
NY,OSWEGO,137.439154,8.650238791,1,Fiber Optic
NE,NEMAHA,197.494455,8.878536605,0,Fiber Optic
KY,FLOYD,204.961033,2.359067126,0,Fiber Optic
NY,COLUMBIA,162.482694,6.811759674,0,Fiber Optic
MO,ST LOUIS,159.964152,5.207179461,1,
MO,TANEY,169.974105,9.450195459,0,Fiber Optic
ME,OXFORD,129.959755,10.6312597,0,DSL
MA,MIDDLESEX,119.989722,3.564836875,0,
NM,RIO ARRIBA,179.947583,1.815836226,0,Fiber Optic
WA,GRAYS HARBOR,167.456419,8.932053699,0,Fiber Optic
NH,BELKNAP,240.114868,7.349620762,1,Fiber Optic
GA,CRISP,194.976769,14.71424943,1,Fiber Optic
IA,WAPELLO,245.146969,7.073151031,1,DSL
LA,ST BERNARD,139.987503,1.597765127,0,DSL
VA,WISE,197.483972,8.054118994,1,DSL
CA,LOS ANGELES,190.173699,14.96135055,0,
VA,DICKENSON,197.470195,22.76986341,1,DSL
NM,TAOS,149.974105,2.519975147,1,DSL
MN,WATONWAN,204.979684,5.915247686,1,Fiber Optic
NM,COLFAX,152.502178,7.793733508,0,
CA,BUTTE,225.131966,20.44846104,1,DSL
SC,BEAUFORT,202.636202,10.40161068,1,DSL
VA,DINWIDDIE,127.460067,11.40192641,0,DSL
PA,PHILADELPHIA,162.482694,7.604093453,0,Fiber Optic
NY,ONEIDA,104.962874,12.85397739,0,
MI,SAGINAW,169.937833,1.410971237,1,Fiber Optic
PA,DELAWARE,159.934918,8.874920206,1,Fiber Optic
WA,KING,217.470195,6.013261132,0,Fiber Optic
VA,CRAIG,245.146969,9.306233406,1,DSL
VT,ESSEX,177.48762,4.902104964,1,DSL
MS,LAUDERDALE,162.465269,1.894776657,1,DSL
IL,MONROE,147.456419,5.204111135,0,DSL
WV,CABELL,134.950905,1.375013189,0,Fiber Optic
ID,CLEARWATER,127.442069,1.387575524,0,DSL
MN,ITASCA,184.978458,2.685677496,0,Fiber Optic
UT,MILLARD,137.468388,5.511437756,0,
GA,MONTGOMERY,182.443347,16.58244758,1,DSL
OK,PAYNE,172.487091,14.17620441,1,
MI,ALCONA,162.500692,10.81527088,0,Fiber Optic
AK,NORTH SLOPE,137.439154,20.01892414,0,Fiber Optic
AR,HOWARD,220.114868,6.956508263,1,DSL
NY,TOMPKINS,159.994242,8.274610767,1,
CO,BOULDER,159.964152,6.786723844,1,
IA,JONES,275.133571,3.605888824,1,Fiber Optic
NC,WILSON,194.958118,10.19243185,0,Fiber Optic
OH,LORAIN,124.97808,3.998433243,0,Fiber Optic
ID,ADA,92.455141,4.964368923,0,DSL
MN,MARTIN,229.993134,5.884557067,0,Fiber Optic
MA,BARNSTABLE,147.478341,1.084656113,0,Fiber Optic
MN,MORRISON,179.947583,7.21126107,1,Fiber Optic
FL,DUVAL,175.006206,2.140387928,0,DSL
PA,NORTHAMPTON,204.963371,7.931439645,0,Fiber Optic
MN,COTTONWOOD,210.12704,14.08939653,0,Fiber Optic
AR,BAXTER,184.967019,9.232644617,0,Fiber Optic
NC,HALIFAX,200.118516,6.951491551,1,DSL
CA,CONTRA COSTA,114.965789,3.137169138,0,
CT,FAIRFIELD,134.980139,11.85998919,1,
CA,LOS ANGELES,92.488023,3.113737885,0,
NC,PITT,137.483594,4.985175451,0,DSL
TX,JEFF DAVIS,137.483594,11.41238102,1,DSL
OH,FRANKLIN,207.638588,15.37990405,1,
MI,SAGINAW,114.972827,3.775528995,0,Fiber Optic
NY,LIVINGSTON,207.609354,5.30268427,1,Fiber Optic
IL,SANGAMON,134.950905,2.843930975,1,Fiber Optic
AR,MISSISSIPPI,240.114868,13.70230727,1,Fiber Optic
WV,RALEIGH,149.959755,4.768869377,0,Fiber Optic
PA,LANCASTER,134.950905,14.57312339,0,Fiber Optic
MI,GENESEE,204.963371,17.28022598,0,Fiber Optic
WV,KANAWHA,149.977753,16.1217624,0,Fiber Optic
KS,RAWLINS,139.934918,2.437089876,1,DSL
TX,LUBBOCK,197.628838,5.822867455,0,
KS,GRAY,152.479779,16.18199957,0,Fiber Optic
NC,WAKE,139.95684,14.46037646,0,Fiber Optic
CT,NEW LONDON,229.993134,1.504124801,1,Fiber Optic
MS,PONTOTOC,142.471255,7.737353244,0,DSL
NY,DELAWARE,159.947583,4.109952242,1,DSL
IA,POLK,240.114868,2.566196093,1,Fiber Optic
WY,LARAMIE,172.440432,4.440328327,1,DSL
MN,CLAY,169.967067,12.3848312,1,
NY,ROCKLAND,149.962093,6.396338897,1,Fiber Optic
OK,CANADIAN,134.950905,10.03212915,0,Fiber Optic
RI,PROVIDENCE,159.965008,2.62036784,0,Fiber Optic
WI,MARINETTE,232.637807,3.795086086,1,DSL
NC,STOKES,149.962093,3.149071183,0,Fiber Optic
TX,NUECES,184.963371,3.484000437,1,DSL
CT,NEW LONDON,182.490006,5.770302149,1,
IA,JASPER,159.951231,2.981008475,0,Fiber Optic
IA,WOODBURY,147.442069,9.14991493,0,Fiber Optic
IA,KOSSUTH,242.632554,11.38939562,1,Fiber Optic
NJ,BURLINGTON,162.500489,1.445148407,1,
CA,CONTRA COSTA,172.457857,6.143856241,0,Fiber Optic
UT,WASHINGTON,140.00128,5.981775914,0,DSL
WI,SHEBOYGAN,144.988941,2.08299524,1,DSL
MN,POLK,150.020764,7.110141173,1,
WI,MARATHON,275.133571,3.041138012,1,Fiber Optic
AL,JEFFERSON,130.006414,15.37394197,0,
NE,HARLAN,197.48762,3.905351198,0,Fiber Optic
MO,PLATTE,149.984492,3.838043219,0,
PA,PHILADELPHIA,184.978458,5.141923371,1,Fiber Optic
MN,WABASHA,207.609354,19.17821675,1,Fiber Optic
WI,DOOR,139.99789,12.36979696,0,
FL,PALM BEACH,220.132293,14.28414317,0,Fiber Optic
OK,LE FLORE,242.632554,3.769989038,1,Fiber Optic
MI,DICKINSON,154.991856,9.126959742,1,DSL
NE,CASS,139.987503,2.684151079,0,DSL
PA,ALLEGHENY,245.145743,24.39432985,1,Fiber Optic
IA,MARSHALL,187.609354,4.676474348,1,DSL
WI,CLARK,159.965008,4.065555679,1,Fiber Optic
TX,FRANKLIN,192.440432,19.95372925,1,Fiber Optic
UT,SAN JUAN,172.440432,4.241019424,1,DSL
WI,DODGE,204.961033,14.02310297,0,Fiber Optic
MS,ITAWAMBA,222.649979,1.042140757,0,Fiber Optic
TX,DALLAS,159.951231,4.483251529,1,Fiber Optic
WY,NATRONA,159.965008,2.768037617,1,Fiber Optic
OK,OKLAHOMA,152.510442,6.357562637,0,DSL
NE,CEDAR,187.656013,7.748370205,1,
IL,BUREAU,184.978458,6.90648504,0,Fiber Optic
NH,CHESHIRE,127.481989,11.80191083,0,Fiber Optic
VT,ORANGE,220.118516,20.75499393,1,Fiber Optic
NH,HILLSBOROUGH,162.482694,10.57261422,0,Fiber Optic
TN,WEAKLEY,245.146969,5.260136013,1,DSL
NJ,OCEAN,162.465269,28.38835566,1,DSL
NY,DUTCHESS,149.984492,2.451160296,1,
PA,YORK,147.478341,7.243986575,0,Fiber Optic
FL,HILLSBOROUGH,184.963371,1.876407503,0,DSL
NJ,UNION,172.47417,7.29973843,0,Fiber Optic
VA,ROCKINGHAM,200.132293,11.24483017,1,DSL
WV,RALEIGH,92.455141,6.735352382,0,DSL
PA,MONTGOMERY,214.966286,5.991017375,1,Fiber Optic
NM,TAOS,127.458638,16.67574291,0,
NV,CLARK,120.003499,10.28281832,0,
WA,WHATCOM,210.105118,19.21689293,1,DSL
WV,RITCHIE,142.500692,11.34954445,1,DSL
TX,ROBERTSON,79.978861,1.846161288,0,
LA,ALLEN,137.468388,14.86270396,0,
TN,SHELBY,134.950905,2.216583602,0,Fiber Optic
IN,SHELBY,104.962874,16.53708435,0,
TX,CAMERON,102.474625,3.7013893,0,
CO,PHILLIPS,162.482694,5.261502169,1,Fiber Optic
MA,WORCESTER,159.994242,7.279044337,1,
GA,COLUMBIA,92.455141,13.80323806,0,DSL
WV,WYOMING,255.155493,15.92219451,1,Fiber Optic
KY,FLOYD,159.983006,3.525858481,1,Fiber Optic
CA,LOS ANGELES,169.944668,9.85591776,1,Fiber Optic
SD,PENNINGTON,127.511223,9.75910234,0,
VA,LOUDOUN,95.019486,5.506476096,0,
KY,OLDHAM,134.980139,6.999864982,0,
GA,HABERSHAM,112.455141,19.50833872,0,Fiber Optic
PA,LANCASTER,92.455141,7.320050181,0,DSL
WA,KING,127.442069,8.886453729,1,DSL
NY,NEW YORK,129.962093,17.80378998,0,DSL
NC,STANLY,112.484375,7.847288476,0,
FL,PINELLAS,212.641455,10.8040205,0,DSL
IA,TAYLOR,220.161527,7.798523158,1,
PA,CENTRE,149.937833,9.586248224,0,DSL
FL,CITRUS,232.641455,9.428767036,1,Fiber Optic
VA,AUGUSTA,192.470522,8.019086021,0,Fiber Optic
OH,JEFFERSON,194.966286,5.78988794,1,DSL
CA,NAPA,114.965789,23.02862012,0,
OH,WOOD,192.48852,2.72317525,0,Fiber Optic
ME,HANCOCK,152.479779,18.92157073,0,Fiber Optic
MN,MARSHALL,154.961766,11.90088632,0,DSL
WY,NATRONA,124.97808,28.93788212,0,Fiber Optic
IA,AUDUBON,152.44408,1.570209934,1,DSL
WV,RALEIGH,232.641455,10.85959186,1,Fiber Optic
WI,GREEN,182.465269,1.338441957,1,Fiber Optic
VA,PATRICK,242.610632,2.995498523,1,DSL
NH,GRAFTON,202.443347,10.56061324,1,Fiber Optic
IN,KOSCIUSKO,117.487242,9.84141211,0,DSL
IA,HARDIN,184.979684,16.66441267,0,DSL
FL,ALACHUA,240.114868,12.84120976,1,Fiber Optic
KY,PULASKI,184.967019,5.759265746,1,Fiber Optic
OH,MIAMI,127.458638,7.979145258,0,
FL,PALM BEACH,184.985293,19.28424826,0,Fiber Optic
FL,GULF,277.63748,13.57977305,0,Fiber Optic
PA,CENTRE,172.457857,3.520675631,1,Fiber Optic
VA,FAIRFAX,194.966286,10.49916723,1,DSL
TX,PANOLA,174.975543,1.72479919,1,Fiber Optic
MS,COAHOMA,149.937833,5.567028377,1,DSL
OR,KLAMATH,112.455141,11.84987964,0,Fiber Optic
OH,MONROE,149.959755,3.976305626,0,Fiber Optic
MA,MIDDLESEX,277.63748,5.759571228,1,Fiber Optic
MD,CECIL,112.484375,3.613513424,0,
ID,BENEWAH,117.439154,5.156978882,0,DSL
GA,TROUP,275.133571,16.75922789,1,Fiber Optic
IA,WORTH,147.456419,13.85187885,1,DSL
ND,MCKENZIE,204.949594,9.472450618,1,Fiber Optic
NC,ASHE,127.474951,6.636312277,0,
ME,OXFORD,129.962093,2.904448825,0,DSL
VT,BENNINGTON,242.610632,4.800346852,1,DSL
PA,MONTGOMERY,127.442069,10.35063785,0,DSL
AR,PHILLIPS,104.964303,14.71592037,0,DSL
AR,LAWRENCE,182.443347,9.758067608,1,DSL
TN,WARREN,159.947583,9.820011726,1,DSL
KY,HENRY,157.483594,8.458573247,0,Fiber Optic
IN,TIPPECANOE,129.948316,8.508626757,0,DSL
TX,BEE,139.934918,11.70347852,0,DSL
MI,HILLSDALE,222.649979,29.8284414,1,Fiber Optic
PA,WARREN,162.482694,7.004427474,0,Fiber Optic
NC,RUTHERFORD,125.007314,7.439569893,1,
ND,TRAILL,204.949594,21.05353987,1,Fiber Optic
IN,JACKSON,139.965008,6.050060777,0,DSL
PA,CHESTER,182.465269,7.599617029,0,Fiber Optic
PA,NORTHAMPTON,104.992311,5.473564746,0,
TX,JEFFERSON,220.118516,4.803306414,1,Fiber Optic
TX,COLLIN,154.991856,6.051428262,1,DSL
CA,SACRAMENTO,142.452604,6.503513341,0,DSL
IA,IOWA,147.442069,1.650263525,1,Fiber Optic
CA,ALAMEDA,124.97808,2.282601557,0,Fiber Optic
CT,HARTFORD,220.118516,15.70393958,0,Fiber Optic
TX,OLDHAM,117.439154,11.56648604,0,DSL
MA,BRISTOL,95.019486,1.322671871,0,
NY,NASSAU,162.482694,12.11795763,0,Fiber Optic
TX,COLLINGSWORTH,159.947583,9.539962975,1,DSL
NC,GREENE,104.97808,4.303745101,0,DSL
IL,LAKE,117.483475,7.607475355,0,
MD,CECIL,172.484753,3.736763788,1,
TX,JEFFERSON,169.937833,22.39935475,0,Fiber Optic
NC,WAKE,147.473844,20.07541432,0,Fiber Optic
MO,PETTIS,175.133074,7.677648117,1,
WV,PUTNAM,195.006206,14.08292576,0,Fiber Optic
FL,MARTIN,127.458638,11.14672304,0,
WV,MCDOWELL,245.145743,6.343374736,1,Fiber Optic
MI,OAKLAND,220.132293,21.1875693,1,Fiber Optic
IL,FULTON,147.442069,19.9441873,0,Fiber Optic
MO,DADE,275.119794,3.196943016,1,Fiber Optic
IL,TAZEWELL,162.45383,3.248169927,1,DSL
MS,LAUDERDALE,124.964303,6.248150471,0,Fiber Optic
AL,MOBILE,192.48852,3.293435643,0,Fiber Optic
OH,HAMILTON,104.97808,1.754385394,0,DSL
NH,CARROLL,137.487242,11.48773622,0,Fiber Optic
AR,PULASKI,124.97808,5.711646401,0,Fiber Optic
PA,MONTGOMERY,172.44408,7.603357235,0,Fiber Optic
NE,SALINE,114.972827,2.084118551,0,Fiber Optic
IN,WAYNE,202.443347,6.587201276,1,Fiber Optic
KY,MCCREARY,159.983006,4.603347641,0,Fiber Optic
MS,COPIAH,187.46728,6.541066702,0,DSL
CA,SAN FRANCISCO,157.469817,4.332134531,0,Fiber Optic
KS,ATCHISON,212.641455,2.279259145,1,DSL
CA,RIVERSIDE,172.470522,9.043575718,1,DSL
MN,MCLEOD,104.992311,8.446160069,0,
TN,HAMBLEN,134.950905,3.990895779,0,Fiber Optic
FL,ORANGE,187.484705,9.07068647,0,Fiber Optic
NY,ALLEGANY,149.988989,16.97529426,0,
WV,RALEIGH,182.483267,25.77611616,0,Fiber Optic
TX,CASTRO,210.105118,3.189179387,1,DSL
IA,WEBSTER,129.994975,6.49110882,0,
CA,SAN DIEGO,194.974431,8.908332009,1,Fiber Optic
FL,VOLUSIA,139.983006,15.37107894,0,DSL
NH,MERRIMACK,262.610632,9.715065141,1,Fiber Optic
KY,MARTIN,255.119794,9.582004744,1,DSL
NC,DARE,192.470522,5.84055678,1,Fiber Optic
LA,CALCASIEU,114.950905,2.968358466,0,DSL
NY,SUFFOLK,129.99153,9.294088005,0,DSL
CA,SONOMA,129.99153,12.96208301,1,DSL
FL,ESCAMBIA,114.972827,2.831804349,0,Fiber Optic
WA,KING,159.979358,9.322934248,0,DSL
SD,ROBERTS,164.964681,11.75027091,1,DSL
SC,BERKELEY,159.965581,6.509951549,1,DSL
NY,ORANGE,160.00128,3.087125795,0,Fiber Optic
ME,PENOBSCOT,149.959755,5.310878954,0,Fiber Optic
MN,SIBLEY,222.628057,4.208227552,1,DSL
PA,LAWRENCE,204.963371,4.933319572,1,Fiber Optic
IA,BREMER,172.44408,6.284107728,1,Fiber Optic
CA,SAN JOAQUIN,220.114868,2.179548523,1,DSL
MN,ROCK,149.97755,9.289517752,1,
ID,SHOSHONE,270.160419,12.55438733,1,DSL
OK,LATIMER,152.44408,28.86969715,0,DSL
GA,WORTH,232.62403,8.063547235,1,DSL
FL,VOLUSIA,222.632554,4.612099351,1,DSL
TX,COKE,262.610632,14.60526414,1,Fiber Optic
VA,NORTON,179.979358,11.95255483,0,Fiber Optic
NY,LEWIS,165.01134,5.044076415,1,
CA,ALAMEDA,242.628057,13.55218661,0,Fiber Optic
PA,ALLEGHENY,182.465269,7.748288711,0,Fiber Optic
MA,BARNSTABLE,92.455141,8.360649713,0,DSL
WV,FAYETTE,179.965581,9.162445307,1,Fiber Optic
NC,EDGECOMBE,255.119794,5.823321565,1,DSL
MA,BARNSTABLE,182.460772,8.294910436,1,Fiber Optic
ID,KOOTENAI,127.458638,29.10639477,0,
IL,PULASKI,207.609354,5.786960464,1,Fiber Optic
PA,WASHINGTON,117.468591,19.70266217,1,DSL
AZ,PIMA,95.005709,4.455386749,0,
PR,ANASCO,217.470195,9.44860885,0,Fiber Optic
GA,JONES,245.146969,4.986528165,1,DSL
TX,HARRIS,177.48762,12.00858052,0,DSL
NY,CATTARAUGUS,172.44408,10.26390461,0,Fiber Optic
KS,WYANDOTTE,232.652038,1.525343103,1,
ID,POWER,147.442069,11.78880203,1,Fiber Optic
TN,MADISON,242.61428,24.19132114,1,Fiber Optic
GA,CARROLL,172.487091,14.37727698,1,
MI,WASHTENAW,212.641455,1.128335443,0,DSL
NY,ULSTER,154.975543,5.691421867,1,DSL
MO,CHARITON,154.975543,6.492246879,1,DSL
ME,SOMERSET,207.481057,3.831221517,1,Fiber Optic
WI,FOND DU LAC,127.495766,11.08306586,0,Fiber Optic
NY,DELAWARE,127.442069,7.48578642,0,DSL
CA,SACRAMENTO,194.976769,8.654535873,1,Fiber Optic
PA,JEFFERSON,114.997564,5.179004124,0,
OH,TRUMBULL,207.638588,1.440416687,1,
SC,LAURENS,184.971516,7.542749465,1,Fiber Optic
IA,POLK,182.446995,4.607336316,0,Fiber Optic
WV,TUCKER,169.944668,6.28842083,1,Fiber Optic
OK,CLEVELAND,220.132293,1.532973151,1,Fiber Optic
PA,PHILADELPHIA,142.452604,15.74763468,0,DSL
TX,HARRIS,129.994975,23.956929,0,
MN,HOUSTON,139.979239,9.073819276,0,
PA,PHILADELPHIA,157.483594,4.310152224,0,Fiber Optic
NY,WYOMING,200.118516,19.76529476,1,DSL
IL,CASS,149.959755,17.71637154,0,Fiber Optic
MN,MORRISON,182.460772,17.37839741,1,Fiber Optic
KY,HART,212.641455,5.130341596,1,DSL
MN,ROCK,149.977753,6.588311936,0,Fiber Optic
MO,ST LOUIS,129.976324,4.222122394,0,
PA,CUMBERLAND,152.466002,10.81273093,0,Fiber Optic
WV,WOOD,142.482694,1.078815111,1,DSL
LA,JEFFERSON,132.479779,7.161869147,1,DSL
MI,WAYNE,149.984492,4.313377262,0,
IL,EFFINGHAM,240.114868,11.38490458,1,Fiber Optic
NJ,GLOUCESTER,230.105118,26.01552533,1,Fiber Optic
GA,MORGAN,129.994975,4.784582646,1,
MA,ESSEX,159.980465,5.110718131,1,
TX,HARTLEY,117.468591,8.802527803,0,DSL
WA,SNOHOMISH,247.664655,4.667703398,1,DSL
IN,FRANKLIN,184.993915,7.455148937,1,
IL,LIVINGSTON,162.467607,4.475652318,0,DSL
MO,BATES,277.651257,17.28550612,1,Fiber Optic
MN,LYON,172.455519,2.284207057,0,Fiber Optic
PA,BEAVER,149.959755,5.028564472,0,Fiber Optic
MI,TUSCOLA,172.456745,11.09808176,0,DSL
WI,BROWN,169.992756,2.010353461,1,Fiber Optic
PA,ALLEGHENY,172.440432,5.240131023,1,DSL
MO,CAMDEN,194.988208,3.414733275,0,Fiber Optic
OH,LUCAS,235.141716,1.901532614,1,DSL
NC,SWAIN,242.61428,5.541384803,1,Fiber Optic
VA,RICHMOND,117.51525,5.62805389,1,
AZ,GILA,127.458638,8.791194482,0,
FL,PALM BEACH,179.947583,3.11643578,0,Fiber Optic
WI,ONEIDA,139.934918,2.086431077,1,DSL
VA,FRANKLIN,92.488023,12.84560044,0,
NE,WASHINGTON,117.472036,2.704019894,1,
IA,JASPER,187.481057,1.656338685,1,DSL
IA,HARRISON,225.145743,14.89720747,1,DSL
AK,NORTH SLOPE,159.965008,8.735757967,1,Fiber Optic
LA,CLAIBORNE,255.141716,1.161803984,1,Fiber Optic
NJ,BURLINGTON,184.993915,13.76871228,1,
NE,BUFFALO,149.984492,18.66504433,0,
KS,BARTON,182.465269,13.01023159,1,Fiber Optic
VA,TAZEWELL,129.948316,5.803901847,0,DSL
WA,CHELAN,152.47417,5.295927221,1,DSL
NY,WAYNE,207.49737,2.463011656,0,Fiber Optic
IL,WINNEBAGO,154.991856,14.04985628,1,DSL
IA,HANCOCK,137.468591,4.849677072,0,Fiber Optic
LA,PLAQUEMINES,207.481057,9.595456517,0,Fiber Optic
NC,BURKE,137.439154,15.16937697,0,Fiber Optic
TX,NACOGDOCHES,252.62403,9.195415365,1,Fiber Optic
SD,LINCOLN,194.999168,13.04114417,0,
GA,JEFF DAVIS,152.509013,1.79772408,1,
CO,JEFFERSON,137.439154,6.471903209,0,Fiber Optic
IA,CLINTON,267.664655,9.923586914,1,Fiber Optic
OH,ADAMS,157.469817,5.36237356,0,Fiber Optic
TN,BRADLEY,154.975543,3.317348927,0,DSL
SD,CLARK,117.439154,10.79186592,0,DSL
MS,NEWTON,182.476229,3.505235526,0,
NE,SARPY,142.485486,11.7391369,0,
FL,SEMINOLE,162.452604,13.00962018,0,Fiber Optic
MS,HANCOCK,144.960655,4.709035899,0,Fiber Optic
UT,WAYNE,129.994975,1.611546284,0,
MI,OTTAWA,129.962093,11.55987401,1,DSL
SD,MINNEHAHA,212.655686,5.261212465,1,
IL,JERSEY,104.962874,15.806584,0,
NY,WESTCHESTER,147.478341,13.17849974,0,Fiber Optic
WA,WHITMAN,134.980139,11.58317216,0,
WV,WYOMING,127.488728,12.05713486,1,
CA,LOS ANGELES,220.132293,3.105139512,1,Fiber Optic
LA,GRANT,184.967019,9.137809439,0,Fiber Optic
PA,WESTMORELAND,124.964303,7.176700824,0,Fiber Optic
CA,SAN BERNARDINO,182.467607,6.991642782,1,Fiber Optic
KS,WYANDOTTE,162.500692,9.637781398,0,Fiber Optic
IL,DUPAGE,172.470522,2.368283285,1,DSL
CT,HARTFORD,212.669463,9.651065829,0,
TN,HANCOCK,257.63748,8.730405893,1,DSL
NM,SAN JUAN,222.628057,4.173314039,1,DSL
TX,HOWARD,152.479779,15.42700763,0,Fiber Optic
MA,FRANKLIN,112.455141,12.91213895,0,Fiber Optic
MO,BATES,142.485486,3.679255472,1,
KY,GREENUP,162.471255,10.34327947,0,Fiber Optic
IL,KNOX,159.964152,5.451895614,1,
WA,WHITMAN,194.958118,12.81881129,1,Fiber Optic
PA,SCHUYLKILL,149.944668,8.277054038,0,DSL
AR,JEFFERSON,182.460772,14.31596419,0,Fiber Optic
NY,DUTCHESS,204.949594,5.259033624,1,Fiber Optic
CA,TRINITY,120.003499,14.44810037,0,
AR,DESHA,164.985293,4.245035615,1,DSL
NC,JONES,172.503404,4.035770971,1,
UT,CACHE,277.651257,6.434280902,1,Fiber Optic
IL,WASHINGTON,275.133571,5.425068599,1,Fiber Optic
ID,ADA,152.510442,2.729451922,0,DSL
PA,WASHINGTON,184.971516,5.134989649,0,Fiber Optic
NV,WASHOE,227.475448,6.979009919,0,Fiber Optic
VA,HALIFAX,184.967019,4.816592997,1,Fiber Optic
MS,ISSAQUENA,129.977753,3.861708438,0,DSL
MO,PLATTE,275.119794,11.58576976,1,Fiber Optic
GA,GWINNETT,194.958118,1.740841699,0,Fiber Optic
ME,KENNEBEC,139.99789,10.50397242,0,
MT,SHERIDAN,115.002061,4.906579535,0,
IL,IROQUOIS,192.440432,15.90065569,0,Fiber Optic
LA,WEBSTER,139.965008,1.276890621,1,DSL
OK,WASHINGTON,182.443347,5.915225146,1,DSL
OH,MONROE,159.964152,2.646328849,1,
VA,ROCKINGHAM,139.934918,13.7944302,1,DSL
ND,TOWNER,177.65076,1.550579619,1,
KS,MCPHERSON,210.105118,10.03364243,1,DSL
MS,HOLMES,172.44408,14.63294721,1,Fiber Optic
CA,TUOLUMNE,117.472036,7.380291282,1,
PA,NORTHAMPTON,144.960655,1.047382039,0,Fiber Optic
MI,INGHAM,210.12704,2.371911572,1,Fiber Optic
OH,SCIOTO,192.470522,4.905988692,0,Fiber Optic
MN,RAMSEY,150.006987,2.253077812,0,
LA,AVOYELLES,169.937833,1.59959844,1,Fiber Optic
WA,CHELAN,222.649979,27.46106977,1,Fiber Optic
TX,MILAM,200.118516,1.457335487,1,DSL
TX,TRINITY,255.137219,17.34243942,1,Fiber Optic
MO,DENT,190.12704,9.759495559,1,DSL
NY,QUEENS,117.485813,16.66814552,0,
NC,ROBESON,220.132293,16.66213522,1,Fiber Optic
TX,SAN PATRICIO,142.468917,14.38485335,0,DSL
NY,ORANGE,142.471255,1.443775322,0,DSL
MS,COAHOMA,275.133571,9.349597147,1,Fiber Optic
OK,WOODS,162.482694,4.945014197,0,Fiber Optic
RI,PROVIDENCE,114.983787,8.015401085,0,
VA,KING AND QUEEN,204.949594,1.153881327,1,Fiber Optic
TX,TARRANT,147.460067,18.09905454,0,Fiber Optic
AZ,YUMA,139.99789,2.625315241,1,
VT,FRANKLIN,190.12704,11.20984456,1,DSL
TX,LEON,222.632554,5.566520625,1,DSL
NE,KEARNEY,139.979239,2.380500918,0,
IN,MARION,200.132293,8.979360083,0,DSL
MA,SUFFOLK,172.44408,8.840888613,0,Fiber Optic
MA,WORCESTER,179.947583,8.137267032,0,Fiber Optic
NC,ONSLOW,235.141716,2.258852671,1,DSL
MN,MOWER,172.440432,2.010811355,1,DSL
AR,VAN BUREN,240.114868,1.591333405,1,Fiber Optic
ID,CARIBOU,152.479779,7.918062789,0,Fiber Optic
NC,BERTIE,210.138,1.515452465,1,
OH,PORTAGE,154.975543,3.857300987,1,DSL
WV,MCDOWELL,127.442069,7.882710227,0,DSL
CO,BOULDER,162.446995,3.950587999,1,DSL
SC,KERSHAW,230.105118,14.02849733,0,Fiber Optic
FL,COLLIER,262.610632,6.721823696,1,Fiber Optic
MA,HAMPSHIRE,149.99153,1.796688583,0,Fiber Optic
ME,KENNEBEC,187.609354,12.51401968,1,DSL
WV,ROANE,104.97808,9.485268741,0,DSL
CA,SAN MATEO,222.636202,19.02547148,1,Fiber Optic
NY,ONEIDA,255.155493,2.506101194,1,Fiber Optic
ME,CUMBERLAND,129.962093,7.55918608,1,DSL
CA,TEHAMA,229.993134,1.692982143,1,Fiber Optic
NY,ONONDAGA,149.948316,6.069124406,0,Fiber Optic
FL,HILLSBOROUGH,220.132293,3.079467822,1,Fiber Optic
